-0.6624,-1.7157,-0.3830,-0.5436,-0.3553
-1.4793,-0.5470,0.5094,2.0870,1.1142
-0.0355,0.9223,-0.6089,0.4274,0.0081
0.6798,-0.9846,-1.1677,-0.2073,-0.2225
0.4030,0.1087,0.4360,0.0971,0.5891
-1.1893,-0.4992,0.0476,-0.7420,-0.1856
-0.3139,0.9811,-0.9684,-0.7131,0.6351
0.3567,0.9144,0.9973,-0.2335,0.2089
0.4456,0.2755,0.2061,-0.4060,0.1457
0.0588,0.1564,-0.3561,0.5839,-0.4355
-0.2207,0.4721,-0.3103,0.3597,-0.1298
0.8250,0.1569,1.3758,0.5884,0.1319
-0.9421,1.4957,-0.8989,0.1039,-0.0710
-1.4035,0.3991,-0.9661,0.0985,-0.7475
0.6535,0.8366,-0.6399,0.4528,-0.9493
-0.5877,-0.1719,-1.4564,1.0570,-2.6546
-0.1204,1.0343,0.2687,1.3200,0.2861
-0.3866,0.6550,-1.5261,0.3396,-0.5849
-2.4762,-0.3476,-2.1000,0.0112,-0.3851
-0.2373,1.1072,0.3993,1.4636,0.8004
-0.2347,1.6525,0.9699,1.1177,0.1064
-0.0476,-0.5059,-0.2694,1.3716,0.3139
-0.6104,-0.8656,0.4741,1.1998,-0.2527
0.6199,-0.4439,-0.8858,-0.5394,0.2532
-0.9096,-1.6652,-0.9300,0.7935,-0.0925
-0.0555,-0.7970,1.6213,-0.2305,0.4568
0.1666,-0.0827,-0.3428,-0.2761,0.5717
1.0173,-0.3244,0.8988,-0.0374,-0.2045
0.2974,0.7691,0.0807,-0.6284,-0.0203
1.8838,0.8314,0.4642,-0.0359,-0.4925
-1.3381,0.0345,-1.1087,0.3220,-1.2305
-0.0113,-1.4760,0.1662,0.7738,-0.9281
-0.8680,0.4022,0.6786,0.3076,-0.1423
0.3426,0.5749,0.0807,0.7754,0.4135
0.2748,-1.8043,0.0587,-0.0968,0.1688
-1.7201,-1.3956,1.1631,0.6353,0.5929
0.3856,-0.2900,2.1672,1.0301,1.8061
0.5029,0.0224,0.2196,0.4817,1.9208
1.8530,1.1003,2.2533,0.2456,-0.2768
0.0275,-0.1661,-0.6133,0.5552,-0.7699
-1.5702,-0.7935,-1.5038,1.0228,-0.4055
-0.6162,-1.0882,0.2519,1.9270,0.5747
-0.3748,-0.5867,0.2547,0.5510,-0.4748
0.3508,-0.4909,-0.9165,0.4743,0.1386
0.6870,-0.5193,-0.0658,-0.4490,0.4931
0.8183,0.5282,0.2004,0.0819,-0.3020
-1.9658,0.3785,-0.3812,0.3093,0.1799
0.7193,-0.6466,0.5489,0.0789,1.7134
-0.5955,0.8145,-0.3386,-0.0391,0.1681
0.7526,0.0759,1.0699,0.2030,0.1034
1.6591,-0.3652,0.2623,-0.2623,0.3422
-0.5106,-0.4292,-0.5374,-0.2642,-0.7739
-0.5401,0.3721,-1.4317,-1.5347,-1.2932
-0.5915,0.6212,-1.4433,-0.1482,-0.5670
-0.1723,0.4322,0.7852,0.9250,-0.9300
-0.6893,0.5422,0.1595,-0.1809,-0.4704
-0.2326,-0.6672,-1.0589,0.5177,0.5366
0.4216,-0.5524,-0.2966,-0.4421,0.3358
-0.2632,-0.6454,0.1023,0.5776,0.7958
-0.4909,-0.2320,1.3402,-0.2116,-0.5429
-0.1574,0.5492,-1.0750,0.4505,0.3804
0.4847,0.1058,-0.3859,0.0872,-1.3271
0.6958,0.3798,0.3421,-0.1264,-0.3606
0.6370,0.2754,1.0170,0.0056,0.1089
-0.9562,0.6474,-0.6016,0.1154,-0.0058
-1.4295,-0.5426,-0.3890,-1.3197,0.3632
0.5388,1.3988,-0.4760,-0.8968,0.3204
-0.0051,0.3604,0.1788,-0.0942,-0.0881
1.9907,-0.3357,1.0338,-0.4995,0.8158
1.3046,-0.1679,0.4092,-1.5740,0.5456
0.0741,-0.9088,1.5680,-0.4928,-1.2952
-0.9463,0.3518,0.3125,-0.2711,-0.7059
0.7502,-0.4002,-0.9465,0.0959,0.0440
0.0660,0.4655,-0.7928,1.3550,-1.0668
1.5836,0.2385,-0.6267,0.4033,1.0127
-0.2191,-0.2823,0.3509,0.3764,1.4621
-1.1479,0.4446,1.4143,-0.0382,2.1076
-0.1942,-0.2134,1.3658,0.2135,0.2179
0.2206,-0.2321,-0.4774,-0.3119,-0.4443
1.4545,-0.1109,-0.2667,0.5078,-0.8194
-1.0156,0.9061,-1.0194,1.5354,-0.6169
-0.0917,-1.2401,0.1850,0.2740,-0.4278
-0.5019,-1.1557,0.4378,0.6241,-0.1305
-0.9844,-0.1069,-0.0471,0.3634,0.0269
-0.1698,-0.2477,-1.2406,-0.5085,0.5865
0.3146,0.2759,-2.0016,-0.5842,-0.8409
0.0364,0.1819,0.4063,-0.5836,1.2540
0.8401,1.4697,0.3352,-0.3498,0.6409
-0.4654,-0.4587,-0.4314,0.7148,0.2048
-0.8059,1.1096,0.0754,-0.4926,1.4893
-0.3476,0.0385,-0.3192,0.4541,0.0721
0.5907,-1.5006,0.2891,1.3203,1.2593
1.1816,0.3879,0.9962,-0.0929,0.5383
